"","rank","game_id","min_players","max_players","avg_time","min_time","max_time","year","avg_rating","geek_rating","num_votes","age","owned","weight","catSplit_Exploration","catSplit_Fantasy","catSplit_Fighting","catSplit_Miniatures","catSplit_Economic","catSplit_Political","catSplit_Wargame","catSplit_Science Fiction","catSplit_Territory Building","catSplit_Card Game","catSplit_Medieval","catSplit_Dice","catSplit_Deduction","catSplit_Party Game","catSplit_Negotiation","catSplit_Real-time","catSplit_World War II","catSplit_Humor","mechSplit_Grid Movement","mechSplit_Hand Management","mechSplit_Modular Board","mechSplit_Simultaneous Action Selection","mechSplit_Point to Point Movement","mechSplit_Set Collection","mechSplit_Variable Player Powers","mechSplit_Card Drafting","mechSplit_Dice Rolling","mechSplit_Tile Placement","mechSplit_Area Movement","mechSplit_Route/Network Building","mechSplit_Worker Placement","mechSplit_Deck / Pool Building","mechSplit_Partnerships","mechSplit_Press Your Luck","mechSplit_Secret Unit Deployment","mechSplit_Pick-up and Deliver","mechSplit_Hex-and-Counter","mechSplit_Take That","mechSplit_Simulation"
"4650",684,157001,2,4,45,45,45,2014,7.56741,6.64802,1312,12,3106,2.4483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4651",685,91873,3,5,60,60,60,2011,7.185,6.64797,2184,12,2373,2.7318,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4652",686,154086,2,4,60,45,60,2015,7.45482,6.64614,1459,13,1863,2.4902,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4654",688,823,2,5,60,60,60,2000,6.7743,6.64498,12370,12,19193,2.5728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4655",689,833,2,2,360,360,360,1998,7.70429,6.64331,1203,12,3379,3.6468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"4658",691,8989,2,4,60,60,60,2004,6.90275,6.64201,4656,10,5428,2.3526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4659",692,123955,1,1,90,90,90,2012,8.1434,6.64155,866,12,2127,3.1321,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4661",694,37836,2,2,120,120,120,2010,7.77202,6.63828,1092,12,1668,2.4459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"4663",696,53093,2,2,60,30,60,2014,7.59223,6.63636,1432,14,3567,2.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4666",699,6830,3,5,60,60,60,2001,7.28624,6.63391,1887,8,1656,2.5515,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4667",7,120677,2,5,150,60,150,2012,8.26516,8.12059,27621,12,31318,3.9429,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4669",700,186751,1,4,90,60,90,2017,9.04761,6.63363,848,14,2305,3.027,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4671",702,15126,2,2,180,180,180,2005,7.89823,6.63295,989,12,2468,3.7882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4675",706,95103,1,8,240,90,240,2011,7.09726,6.62821,2886,12,4962,2.859,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"4676",707,193949,3,3,180,90,180,2016,7.78094,6.62796,1259,14,2907,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4677",708,24068,4,8,45,45,45,2005,6.84429,6.62723,6737,13,7159,1.8166,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4679",71,104162,2,5,120,120,120,2012,7.77145,7.54258,16512,14,26375,3.2077,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4681",711,205398,2,8,60,30,60,2016,7.62341,6.62568,1389,10,3362,2.08,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4682",712,143884,2,4,30,30,30,2012,6.72378,6.62545,17916,10,28036,1.5488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4684",714,40793,2,5,45,45,45,2009,6.84387,6.62438,5547,10,6326,1.6796,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4685",715,35815,2,8,90,90,90,2008,6.98936,6.62343,4025,12,5920,2.5546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4686",716,164338,2,4,90,90,90,2014,7.36565,6.62342,1631,12,2196,2.9223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"4687",717,156091,3,4,90,90,90,2014,7.39493,6.62235,1670,13,4093,2.5802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4690",72,127023,2,5,120,90,120,2012,7.76789,7.53311,10713,13,12603,2.988,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"4691",720,25821,8,18,30,30,30,2001,6.83518,6.62104,7639,10,12022,1.3189,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4692",721,91080,1,4,360,360,360,2012,7.55325,6.61951,1303,12,2110,3.6807,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"4694",723,11825,1,2,360,360,360,2005,7.95566,6.61677,968,12,3009,4.1642,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4695",724,220520,1,2,40,20,40,2017,7.44626,6.61271,1401,10,3754,2.5294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4697",726,278,2,2,90,90,90,1996,6.75948,6.61136,11487,10,18229,2.4517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4698",727,13823,2,5,30,30,30,2004,6.77037,6.61032,7543,10,10826,1.7647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4699",728,111124,3,7,75,60,75,2011,7.11342,6.6099,2414,12,3553,2.2963,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4700",729,134352,6,30,15,15,15,2013,7.07414,6.60687,2768,8,4729,1.4091,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4703",731,195137,2,5,90,60,90,2015,7.74102,6.60263,1045,14,2453,2.2353,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4704",732,96007,2,5,60,60,60,2011,7.60376,6.60186,1190,10,1646,3.4495,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4705",733,105,2,5,60,60,60,1997,6.79365,6.59912,6460,8,7951,2.0181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4706",734,43022,2,2,30,30,30,2011,7.09444,6.599,2653,10,2823,2.3613,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4712",74,9609,2,4,120,120,120,2004,7.79964,7.52505,9133,12,11712,3.8403,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"4713",740,1159,3,5,60,60,60,2001,6.88573,6.59449,4193,14,3679,2.3446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"4714",741,105037,2,4,60,30,60,2011,7.06963,6.59393,2458,12,3806,2.8808,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4717",744,232043,2,4,25,25,25,2017,7.4995,6.59343,1384,8,3773,2.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"4718",745,120523,3,5,120,120,120,2013,7.1726,6.59183,1954,8,2961,2.7573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4721",748,35052,2,6,360,360,360,2008,7.38587,6.58725,1836,12,2548,3.1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"4722",749,12995,2,2,60,60,60,2004,6.84548,6.58611,5360,11,7099,2.8808,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"4724",750,144041,2,4,120,60,120,2013,7.29875,6.58595,1660,12,2638,3.7626,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4725",751,207336,2,5,40,30,40,2016,7.1001,6.58522,2288,8,3940,2.0345,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4726",752,152470,3,6,240,120,240,2015,7.49648,6.58509,1443,13,3190,3.7458,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4728",754,42452,2,4,45,45,45,2010,6.82261,6.58368,4993,10,5094,2.059,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4729",755,137297,2,6,30,30,30,2013,6.7743,6.58165,6208,8,7820,1.6291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4730",756,177802,2,2,60,45,60,2016,7.71955,6.58163,1089,14,4283,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"4731",757,47055,2,5,180,180,180,2010,7.43061,6.58162,1404,12,2404,4.2925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"4732",758,16395,2,2,15,15,15,2005,6.85646,6.58135,4347,5,6144,1.7055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4733",759,102548,1,6,45,45,45,2011,6.87663,6.58125,4416,14,6182,1.7489,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4734",76,161970,2,4,120,120,120,2014,7.73627,7.51564,11792,13,15694,3.8132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"4736",761,109125,2,5,120,90,120,2012,7.66389,6.58049,1050,12,1736,3.2209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4737",762,20542,2,2,180,180,180,2007,7.98783,6.57697,849,12,2425,3.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4738",763,16992,2,8,15,15,15,2004,6.68464,6.57626,17110,8,23442,1.2541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"4739",764,163154,1,4,360,180,360,2016,8.07103,6.5752,788,0,2225,3.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"4740",765,159109,1,4,60,30,60,2015,7.09903,6.57396,2334,13,4204,2.7143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"4742",767,9203,2,4,30,30,30,2004,6.8728,6.57302,4441,10,5413,1.7331,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4744",769,138649,2,2,60,60,60,2015,7.54352,6.57177,1169,14,2915,2.2258,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4746",770,143405,1,2,30,30,30,2015,7.26631,6.57045,1703,10,4382,2.0299,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4747",771,197443,2,2,20,5,20,2017,7.37826,6.56916,1400,10,3554,1.7273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4748",772,131014,2,5,40,40,40,2012,7.52703,6.56914,1249,8,2559,1.8246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4750",774,66,2,4,90,90,90,1997,7.0742,6.56798,2236,12,3112,2.931,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4751",775,103,2,6,240,30,240,1980,6.95022,6.56647,3655,12,5135,3.4576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4752",776,150312,2,4,30,30,30,2013,6.72985,6.56421,7247,10,12888,1.2152,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4753",777,902,3,4,60,60,60,2000,6.93362,6.5639,3053,12,5261,2.3178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4755",779,72991,2,4,45,45,45,2010,7.04788,6.56291,2270,9,3023,2.3539,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4756",78,128882,5,10,30,30,30,2012,7.68066,7.51258,18531,13,26138,1.7832,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4758",781,10640,2,4,180,180,180,2004,6.89593,6.56158,4717,12,6245,2.9065,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4759",782,15,2,6,90,90,90,1977,6.92771,6.55935,3683,12,4068,2.3705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4761",784,112,2,6,45,45,45,1995,6.74723,6.55886,6650,14,7760,1.9513,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4762",785,134253,1,1,20,20,20,2015,7.17172,6.55861,1954,13,4228,1.9885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4764",787,123499,2,4,120,120,120,2013,7.31489,6.55548,1496,13,2135,3.2261,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"4765",788,2338,2,2,60,60,60,2001,6.84971,6.55519,3934,12,6103,2.4643,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4766",789,156714,2,4,30,30,30,2014,7.29903,6.55517,1813,12,4972,3.5043,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4767",79,103343,3,6,240,120,240,2011,7.70907,7.51204,20279,14,26338,3.6627,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4770",792,117985,3,4,75,75,75,2012,7.05057,6.55264,2482,10,6319,2.3707,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4773",795,160610,1,4,60,45,60,2015,7.65702,6.55179,1187,10,2497,2.5161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4774",796,207830,2,5,30,5,30,2017,7.48654,6.55174,1556,8,2931,1.0851,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4775",797,176165,2,4,40,20,40,2015,7.28224,6.55026,1653,10,2736,2.0172,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"4776",798,43443,1,6,60,60,60,2009,6.69454,6.54928,11286,10,18479,1.6721,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4777",799,878,2,4,45,30,45,2001,6.87163,6.54788,3629,8,4909,1.8421,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4778",8,169786,1,5,115,90,115,2016,8.29686,8.0932,24598,14,32621,3.3539,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4779",80,175155,2,4,180,120,180,2015,8.02822,7.50721,4794,14,8765,3.7622,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4780",800,160902,2,2,60,60,0,2015,7.42356,6.54724,1265,14,3295,2.1636,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4781",801,58936,2,4,180,180,180,2010,7.35307,6.54669,1362,13,1660,3.1879,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
"4783",803,163413,2,4,75,60,75,2014,7.27412,6.54496,1476,10,1896,2.734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"4785",805,122294,1,2,30,30,30,2012,7.44969,6.54388,1300,13,2594,2.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4786",806,13780,2,4,90,90,90,2004,6.93198,6.5425,2745,12,3764,3.4249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4787",807,492,3,5,90,60,90,2000,6.93174,6.54238,2920,10,3614,2.4709,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4790",81,155068,2,4,60,60,60,2014,7.92246,7.50315,6190,13,10304,2.5357,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4791",810,3072,2,4,30,30,30,1995,7.29878,6.54017,1649,12,1871,3.0828,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4793",812,187377,2,4,90,45,90,2017,7.51121,6.53898,1426,10,2602,2.2593,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4794",813,7480,2,5,360,360,360,2004,7.32096,6.53863,1412,12,2459,3.31,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4795",814,16986,1,4,25,25,25,2003,6.7463,6.53858,5876,8,6578,1.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4796",815,182340,1,4,120,60,120,2016,7.9419,6.5371,860,14,2548,4.1765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"4797",816,176229,2,2,20,15,20,2015,6.77274,6.537,4796,8,8199,1.5962,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4798",817,125548,2,2,30,30,30,2012,7.05531,6.53696,2283,12,4980,2.6053,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4800",819,13884,2,6,90,90,90,2004,7.01394,6.53674,2372,10,2555,3.5173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4801",82,146652,1,5,45,45,45,2014,7.8331,7.5009,7605,17,11214,2.7232,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"4802",820,181796,2,5,100,40,100,2015,7.41974,6.53653,1215,14,2639,3.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4804",822,22038,2,6,180,180,180,2006,6.87598,6.5335,3538,12,5174,3.494,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4805",823,184424,5,18,720,360,720,2015,8.31974,6.53347,666,12,1075,3.7619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4807",825,138431,1,5,120,120,120,2014,7.49251,6.53014,1272,12,2604,3.1596,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4809",827,61692,2,6,360,360,360,2010,7.53871,6.52926,1390,12,2812,3.419,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"4810",828,127024,1,6,30,30,30,2013,6.82243,6.5286,4157,13,5474,1.9208,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4811",829,184151,2,2,90,45,90,2017,8.13603,6.5275,822,14,2047,4.0286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"4812",83,147020,2,2,20,20,20,2014,7.63582,7.49436,22548,12,34128,1.975,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
